plane 7,0,2; C2 # 50
plane 0,1,2; C2 # 51
plane 40,39,46; C2 # 52
plane 44,40,46; C2 # 53
plane 0,3,4; C2 # 54
plane 0,4,1; C2 # 55
plane 15,24,32; C2 # 56
plane 15,12,24; C2 # 57
plane 2,12,15; C2 # 58
plane 7,2,15; C2 # 59
plane 7,15,26; C2 # 60
plane 15,32,26; C2 # 61
plane 24,38,32; C2 # 62
plane 32,38,45; C2 # 63
plane 32,45,43; C2 # 64
plane 26,32,43; C2 # 65
plane 34,29,33; C3 # 66
plane 30,29,34; C3 # 67
plane 13,16,8; C3 # 68
plane 8,16,17; C3 # 69
plane 37,44,38; C3 # 70
plane 37,36,44; C3 # 71
plane 12,1,11; C3 # 72
plane 1,10,11; C3 # 73
plane 35,34,39; C3 # 74
plane 35,39,40; C3 # 75
plane 3,8,9; C3 # 76
plane 4,3,9; C3 # 77
plane 35,30,34; C3 # 78
plane 27,30,35; C3 # 79
plane 8,17,9; C3 # 80
plane 9,17,18; C3 # 81
plane 44,35,40; C3 # 82
plane 36,35,44; C3 # 83
plane 4,9,1; C3 # 84
plane 1,9,10; C3 # 85
plane 39,33,31; C3 # 86
plane 33,20,13; C3 # 87
plane 14,13,3; C3 # 88
plane 31,13,14; C3 # 89
plane 31,33,13; C3 # 90
plane 56,54,55; C3 # 91
plane 47,50,48; C3 # 92
plane 54,52,55; C3 # 93
plane 52,53,55; C3 # 94
plane 47,51,50; C3 # 95
plane 47,49,51; C3 # 96
