point 77,(-0.185959,0.025379,0.346490);
point 78,(-0.169554,0.096083,0.352130);
point 79,(0.102750,0.075086,0.355230);
point 80,(0.106978,0.136335,0.302030);
point 81,(0.076815,0.008822,0.410330);
point 82,(0.096862,0.094705,0.392380);
point 83,(0.081448,0.072024,0.366930);
point 84,(0.069302,0.020628,0.408290);
point 85,(0.070927,0.028441,0.447490);
point 86,(0.087903,0.142816,0.311730);
point 87,(0.079382,0.150939,0.341080);
point 88,(0.056049,0.138111,0.303780);
point 89,(0.004584,0.007536,0.423790);
point 90,(0.006812,0.017079,0.421790);
point 91,(0.006209,0.015349,0.462980);
point 92,(0.017088,0.147166,0.303590);
point 93,(0.001459,0.169049,0.340700);
point 94,(-0.009499,0.165453,0.311250);
point 95,(-0.035435,0.099189,0.366360);
point 96,(-0.047581,0.047793,0.407720);
point 97,(-0.045957,0.055606,0.446920);
point 98,(-0.029386,0.168027,0.301360);
point 99,(-0.059549,0.040514,0.409670);
point 100,(-0.039502,0.126397,0.391720);
point 101,(-0.053094,0.111306,0.354470);
plane 66,75,78; C4 # 1
plane 66,65,75; C4 # 2
plane 65,74,75; C4 # 3
plane 39,62,65; C4 # 4
plane 39,37,62; C4 # 5
plane 65,62,74; C4 # 6
plane 62,70,74; C4 # 7
plane 52,66,78; C4 # 8
plane 51,66,52; C4 # 9
plane 62,59,70; C4 # 10
plane 37,59,62; C4 # 11
plane 37,36,59; C4 # 12
plane 59,71,70; C4 # 13
plane 59,58,71; C4 # 14
plane 36,58,59; C4 # 15
plane 36,35,58; C4 # 16
plane 71,57,67; C4 # 17
plane 58,57,71; C4 # 18
plane 35,57,58; C4 # 19
plane 35,34,57; C4 # 20
plane 61,40,42; C4 # 21
plane 60,38,40; C4 # 22
plane 60,63,38; C4 # 23
plane 52,42,43; C4 # 24
plane 52,61,42; C4 # 25
plane 77,76,60; C4 # 26
plane 63,56,38; C4 # 27
plane 68,69,56; C4 # 28
plane 56,69,55; C4 # 29
plane 69,64,54; C4 # 30
plane 69,54,55; C4 # 31
plane 71,67,69; C4 # 32
plane 69,67,64; C4 # 33
plane 70,71,69; C4 # 34
plane 70,69,68; C4 # 35
plane 78,77,61; C4 # 36
plane 52,78,61; C4 # 37
plane 76,63,60; C4 # 38
plane 2,5,14; C4 # 39
plane 5,13,14; C4 # 40
plane 5,4,13; C4 # 41
plane 13,16,39; C4 # 42
plane 16,37,39; C4 # 43
plane 4,16,13; C4 # 44
plane 4,9,16; C4 # 45
plane 2,14,26; C4 # 46
plane 26,14,25; C4 # 47
plane 9,18,16; C4 # 48
plane 16,18,37; C4 # 49
plane 18,36,37; C4 # 50
plane 9,6,18; C4 # 51
plane 6,17,18; C4 # 52
plane 18,17,36; C4 # 53
plane 17,35,36; C4 # 54
plane 10,21,6; C4 # 55
plane 6,21,17; C4 # 56
plane 17,21,35; C4 # 57
plane 21,34,35; C4 # 58
plane 42,40,20; C4 # 59
plane 40,38,19; C4 # 60
plane 38,15,19; C4 # 61
plane 43,42,26; C4 # 62
plane 42,20,26; C4 # 63
plane 19,0,1; C4 # 64
plane 38,23,15; C4 # 65
plane 56,23,38; C4 # 66
plane 23,8,11; C4 # 67
plane 22,8,23; C4 # 68
plane 24,12,8; C4 # 69
plane 22,24,8; C4 # 70
plane 54,24,22; C4 # 71
plane 55,54,22; C4 # 72
plane 8,10,6; C4 # 73
plane 12,10,8; C4 # 74
plane 8,6,9; C4 # 75
plane 11,8,9; C4 # 76
plane 20,2,26; C4 # 77
plane 20,1,2; C4 # 78
plane 19,15,0; C4 # 79
plane 77,60,61; C4 # 80
plane 61,60,40; C4 # 81
plane 20,19,1; C4 # 82
plane 40,19,20; C4 # 83
plane 55,22,56; C4 # 84
plane 56,22,23; C4 # 85
plane 33,39,45; C4 # 86
plane 51,45,66; C4 # 87
plane 14,33,25; C4 # 88
plane 45,39,65; C4 # 89
plane 45,65,66; C4 # 90
plane 13,39,33; C4 # 91
plane 14,13,33; C4 # 92
plane 76,73,63; C4 # 93
plane 74,73,76; C4 # 94
plane 15,3,0; C4 # 95
plane 0,3,4; C4 # 96
plane 74,70,68; C4 # 97
plane 74,68,73; C4 # 98
plane 11,9,4; C4 # 99
plane 3,11,4; C4 # 100
plane 73,68,56; C4 # 101
plane 73,56,63; C4 # 102
plane 23,11,3; C4 # 103
plane 15,23,3; C4 # 104
plane 78,75,72; C4 # 105
plane 78,72,77; C4 # 106
plane 72,76,77; C4 # 107
plane 72,74,76; C4 # 108
plane 75,74,72; C4 # 109
plane 7,5,2; C4 # 110
plane 1,7,2; C4 # 111
plane 1,0,7; C4 # 112
plane 0,4,7; C4 # 113
plane 7,4,5; C4 # 114
plane 41,33,45; C3 # 115
plane 50,45,51; C3 # 116
plane 41,45,50; C3 # 117
plane 50,51,53; C3 # 118
plane 44,41,50; C3 # 119
plane 53,51,52; C3 # 120
plane 53,52,46; C3 # 121
plane 46,52,43; C3 # 122
plane 46,43,29; C3 # 123
plane 25,33,28; C3 # 124
plane 28,33,41; C3 # 125
plane 27,25,28; C3 # 126
plane 28,41,44; C3 # 127
plane 26,25,27; C3 # 128
plane 29,26,27; C3 # 129
plane 43,26,29; C3 # 130
plane 44,50,47; C3 # 131
plane 47,50,53; C3 # 132
plane 30,28,44; C3 # 133
plane 27,28,30; C3 # 134
plane 30,44,47; C3 # 135
plane 30,47,49; C3 # 136
plane 32,30,49; C3 # 137
plane 27,30,32; C3 # 138
plane 31,27,32; C3 # 139
plane 29,27,31; C3 # 140
plane 49,47,53; C3 # 141
plane 49,53,48; C3 # 142
plane 48,53,46; C3 # 143
plane 48,46,31; C3 # 144
plane 46,29,31; C3 # 145
plane 31,49,48; C3 # 146
plane 32,49,31; C3 # 147
plane 96,97,90; C4 # 148
plane 90,97,91; C4 # 149
plane 95,100,96; C4 # 150
plane 100,97,96; C4 # 151
plane 92,93,95; C4 # 152
plane 93,100,95; C4 # 153
plane 84,90,85; C4 # 154
plane 90,91,85; C4 # 155
plane 83,84,82; C4 # 156
plane 82,84,85; C4 # 157
plane 88,83,87; C4 # 158
plane 87,83,82; C4 # 159
plane 101,99,97; C4 # 160
plane 101,97,100; C4 # 161
plane 79,85,81; C4 # 162
plane 79,82,85; C4 # 163
plane 99,89,91; C4 # 164
plane 99,91,97; C4 # 165
plane 81,91,89; C4 # 166
plane 81,85,91; C4 # 167
plane 98,101,94; C4 # 168
plane 80,86,79; C4 # 169
plane 94,101,93; C4 # 170
plane 93,101,100; C4 # 171
plane 86,87,79; C4 # 172
plane 87,82,79; C4 # 173
